13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5566,5439
13193,791.5566,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439.001
13193,791.5566,5439.007
13193,791.557,5439.133
13193,791.5574,5439.288
13193,791.5579,5439.605
13193,791.5582,5439.863
13193,791.5586,5440.134
13193,791.559,5440.522
13193,791.5594,5440.979
13193,791.5597,5441.453
13193,791.5599,5442.097
13193,791.5599,5442.621
13193,791.5598,5442.794
13193,791.5597,5443.233
13193,791.5595,5443.748
13193,791.5594,5444.048
13193,791.5593,5444.434
13193,791.5591,5444.807
13193,791.559,5445.17
13193,791.559,5445.568
13193,791.5588,5445.982
13193,791.5587,5446.227
13193,791.5585,5446.575
13193,791.5583,5446.905
13193,791.5582,5447.105
13193,791.5577,5447.316
13193,791.5573,5447.429
13193,791.5569,5447.475
13193,791.5563,5447.454
13193,791.5557,5447.33
13193,791.5552,5447.198
13193,791.5549,5447.077
13193,791.5548,5446.873
13193,791.5547,5446.773
13193,791.5547,5446.657
13193,791.5547,5446.446
13193,791.5548,5446.344
13193,791.5549,5446.219
13193,791.555,5446.066
13193,791.5551,5445.93
13193,791.5552,5445.84
13193,791.5552,5445.73
13193,791.5554,5445.618
13193,791.5554,5445.494
13193,791.5554,5445.365
13193,791.5555,5445.29
13193,791.5555,5445.201
13193,791.5555,5445.092
13193,791.5557,5444.979
13193,791.5558,5444.911
13193,791.5558,5444.816
13193,791.5558,5444.722
13193,791.5558,5444.661
13193,791.5558,5444.585
13193,791.5559,5444.508
13193,791.5559,5444.433
13193,791.556,5444.356
13193,791.556,5444.262
13193,791.556,5444.211
13193,791.556,5444.147
13193,791.5561,5444.069
13193,791.5562,5444.022
13193,791.5562,5443.969
13193,791.5562,5443.904
13193,791.5562,5443.835
13193,791.5562,5443.794
13193,791.5562,5443.747
13193,791.5562,5443.689
13193,791.5563,5443.626
13193,791.5563,5443.579
13193,791.5563,5443.54
13193,791.5563,5443.505
13193,791.5563,5443.462
13193,791.5563,5443.419
13193,791.5563,5443.37
13193,791.5564,5443.326
13193,791.5564,5443.297
13193,791.5564,5443.262
13193,791.5564,5443.219
13193,791.5564,5443.18
13193,791.5564,5443.154
13193,791.5564,5443.123
13193,791.5564,5443.091
13193,791.5565,5443.06
13193,791.5565,5443.028
13193,791.5564,5442.989
13193,791.5564,5442.961
13193,791.5564,5442.938
13193,791.5565,5442.918
13193,791.5565,5442.894
13193,791.5565,5442.858
13193,791.5565,5442.832
13193,791.5565,5442.828
13193,791.5565,5442.798
13193,791.5565,5442.77
13193,791.5565,5442.751
13193,791.5565,5442.734
13193,791.5565,5442.707
13193,791.5565,5442.693
13193,791.5565,5442.677
13193,791.5565,5442.659
13193,791.5565,5442.641
13193,791.5565,5442.624
13193,791.5565,5442.604
13193,791.5565,5442.588
13193,791.5565,5442.576
13193,791.5565,5442.556
13193,791.5565,5442.543
13193,791.5565,5442.532
13193,791.5565,5442.519
13193,791.5565,5442.506
13193,791.5565,5442.49
13193,791.5565,5442.478
13193,791.5565,5442.468
13193,791.5565,5442.457
13193,791.5565,5442.443
13193,791.5565,5442.432
13193,791.5565,5442.424
13193,791.5565,5442.413
13193,791.5565,5442.401
13193,791.5565,5442.391
13193,791.5565,5442.381
13193,791.5565,5442.376
13193,791.5565,5442.369
13193,791.5565,5442.356
13193,791.5565,5442.348
13193,791.5566,5442.341
13193,791.5565,5442.332
13193,791.5565,5442.325
13193,791.5565,5442.319
13193,791.5565,5442.313
13193,791.5565,5442.305
13193,791.5565,5442.297
13193,791.5565,5442.29
13193,791.5565,5442.286
13193,791.5565,5442.278
13193,791.5565,5442.272
13193,791.5565,5442.268
13193,791.5565,5442.262
13193,791.5565,5442.257
13193,791.5565,5442.252
13193,791.5565,5442.247
13193,791.5565,5442.24
13193,791.5565,5442.236
13193,791.5565,5442.232
13193,791.5565,5442.228
13193,791.5565,5442.223
13193,791.5565,5442.22
13193,791.5565,5442.216
13193,791.5565,5442.212
13193,791.5565,5442.208
13193,791.5565,5442.202
13193,791.5565,5442.2
13193,791.5565,5442.198
13193,791.5565,5442.194
13193,791.5565,5442.19
13193,791.5565,5442.188
13193,791.5565,5442.186
13193,791.5565,5442.182
13193,791.5565,5442.178
13193,791.5565,5442.175
13193,791.5565,5442.173
13193,791.5565,5442.17
13193,791.5565,5442.168
13193,791.5565,5442.166
13193,791.5565,5442.164
13193,791.5565,5442.162
13193,791.5565,5442.16
13193,791.5565,5442.158
13193,791.5565,5442.155
13193,791.5565,5442.153
13193,791.5565,5442.151
13193,791.5565,5442.149
13193,791.5565,5442.147
13193,791.5565,5442.146
13193,791.5565,5442.144
13193,791.5565,5442.142
13193,791.5565,5442.14
13193,791.5565,5442.138
13193,791.5565,5442.136
13193,791.5565,5442.135
13193,791.5565,5442.134
13193,791.5565,5442.133
13193,791.5565,5442.132
13193,791.5565,5442.131
13193,791.5565,5442.13
13193,791.5565,5442.129
13193,791.5565,5442.127
13193,791.5565,5442.126
13193,791.5565,5442.125
13193,791.5565,5442.125
13193,791.5565,5442.124
13193,791.5565,5442.123
13193,791.5565,5442.122
13193,791.5565,5442.121
13193,791.5565,5442.119
13193,791.5565,5442.118
13193,791.5565,5442.118
13193,791.5565,5442.116
13193,791.5565,5442.116
13193,791.5565,5442.115
13193,791.5565,5442.114
13193,791.5565,5442.113
13193,791.5565,5442.112
13193,791.5565,5442.11
13193,791.5565,5442.109
13193,791.5565,5442.109
13193,791.5565,5442.107
13193,791.5566,5442.106
13193,791.5566,5442.105
13193,791.5565,5442.104
13193,791.5565,5442.103
13193,791.5565,5442.103
13193,791.5565,5442.103
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.102
13193,791.5565,5442.101
13193,791.5566,5442.101
13193,791.5566,5442.101
13193,791.5566,5442.101
13193,791.5565,5442.1
13193,791.5565,5442.1
13193,791.5565,5442.1
13193,791.5565,5442.1
13193,791.5565,5442.1
13193,791.5565,5442.1
13193,791.5565,5442.1
13193.01,791.5565,5442.099
13192.99,791.5568,5442.174
13192.98,791.5571,5442.279
13192.96,791.5574,5442.412
13192.94,791.5579,5442.632
13192.88,791.5584,5443.036
13192.84,791.5588,5443.347
13192.79,791.5591,5443.696
13192.71,791.5597,5444.306
13192.66,791.5599,5444.704
13192.6,791.5602,5445.177
13192.52,791.5606,5445.821
13192.4,791.561,5446.694
13192.33,791.5612,5447.234
13192.24,791.5614,5447.865
13192.14,791.5618,5448.646
13192.03,791.5621,5449.467
13191.87,791.5624,5450.635
13191.77,791.5625,5451.431
13191.67,791.5626,5452.184
13191.54,791.5629,5453.16
13191.31,791.5632,5454.875
13191.21,791.5633,5455.572
13191.15,791.5634,5456.004
13190.91,791.5636,5457.871
13190.83,791.5637,5458.458
13190.66,791.5637,5459.749
13190.46,791.5639,5461.264
13190.33,791.5641,5462.188
13190.11,791.5643,5463.879
13189.92,791.5643,5465.271
13189.75,791.5644,5466.525
13189.62,791.5645,5467.536
13189.45,791.5646,5468.766
13189.26,791.5646,5470.154
13189.07,791.5647,5471.564
13188.88,791.5648,5472.995
13188.62,791.5648,5474.943
13188.45,791.5648,5476.232
13188.28,791.5649,5477.526
13188,791.5651,5479.55
13187.85,791.5651,5480.713
13187.65,791.5651,5482.24
13187.38,791.5652,5484.236
13187.17,791.5652,5485.832
13186.98,791.5652,5487.202
13186.82,791.5653,5488.418
13186.6,791.5654,5490.055
13186.38,791.5654,5491.708
13186.11,791.5654,5493.709
13185.86,791.5655,5495.565
13185.69,791.5655,5496.838
13185.47,791.5656,5498.46
13185.24,791.5656,5500.182
13184.98,791.5656,5502.146
13184.69,791.5656,5504.277
13184.51,791.5657,5505.599
13184.3,791.5657,5507.19
13184.03,791.5657,5509.207
13183.73,791.5657,5511.394
13183.55,791.5657,5512.748
13183.29,791.5657,5514.738
13183.02,791.5658,5516.749
13182.84,791.5657,5518.125
13182.6,791.5657,5519.872
13182.25,791.5657,5522.458
13181.96,791.5658,5524.628
13181.86,791.5658,5525.376
13181.6,791.5658,5527.31
13181.25,791.5659,5529.958
13180.99,791.5659,5531.85
13180.87,791.5659,5532.805
13180.64,791.5659,5534.492
13180.28,791.5657,5537.106
13179.98,791.5656,5539.34
13179.73,791.5656,5541.208
13179.53,791.5656,5542.712
13179.33,791.5656,5544.215
13179.08,791.5656,5546.102
13178.82,791.5656,5548
13178.5,791.5656,5550.41
13178.25,791.5656,5552.296
13178.05,791.5656,5553.733
13177.79,791.5656,5555.657
13177.54,791.5657,5557.586
13177.22,791.5657,5559.907
13176.91,791.5657,5562.244
13176.64,791.5658,5564.193
13176.38,791.5657,5566.15
13176.13,791.5657,5568.015
13175.94,791.5657,5569.489
13175.75,791.5657,5570.869
13175.49,791.5658,5572.833
13175.06,791.5658,5575.999
13174.71,791.5658,5578.629
13174.49,791.5658,5580.223
13174.31,791.5658,5581.583
13174.18,791.5659,5582.582
13173.93,791.5659,5584.375
13173.56,791.5659,5587.179
13173.29,791.5659,5589.189
13173.02,791.5659,5591.201
13172.82,791.5659,5592.684
13172.42,791.5659,5595.628
13172.15,791.5659,5597.668
13171.94,791.5659,5599.285
13171.66,791.5659,5601.314
13171.48,791.566,5602.673
13171.22,791.5659,5604.567
13170.97,791.5659,5606.408
13170.67,791.5659,5608.628
13170.4,791.5659,5610.681
13170.14,791.5658,5612.673
13169.87,791.5655,5614.605
13169.72,791.5653,5615.744
13169.38,791.5649,5618.303
13169.05,791.5643,5620.715
13168.98,791.5641,5621.314
13168.69,791.5637,5623.401
13168.54,791.5635,5624.534
13168.27,791.563,5626.551
13168.06,791.5627,5628.052
13167.87,791.5624,5629.511
13167.7,791.5621,5630.785
13167.5,791.5617,5632.276
13167.33,791.5616,5633.502
13167.06,791.5616,5635.54
13166.99,791.5616,5636.03
13166.76,791.5618,5637.818
13166.56,791.562,5639.255
13166.44,791.562,5640.133
13166.17,791.5624,5642.198
13165.96,791.5626,5643.697
13165.78,791.5627,5645.07
13165.55,791.5629,5646.745
13165.35,791.563,5648.309
13165.14,791.563,5649.833
13165,791.563,5650.879
13164.73,791.5627,5652.937
13164.61,791.5626,5653.845
13164.38,791.5623,5655.473
13164.21,791.562,5656.772
13164.08,791.5618,5657.791
13163.83,791.5615,5659.583
13163.78,791.5613,5659.979
13163.56,791.561,5661.589
13163.47,791.5609,5662.268
13163.27,791.5604,5663.785
13163.13,791.5603,5664.817
13163,791.5601,5665.835
13162.87,791.5599,5666.814
13162.77,791.5598,5667.489
13162.61,791.5596,5668.686
13162.49,791.5593,5669.579
13162.38,791.5592,5670.445
13162.29,791.5591,5671.109
13162.15,791.5589,5672.095
13162.05,791.5588,5672.88
13161.95,791.5587,5673.643
13161.88,791.5586,5674.167
13161.74,791.5583,5675.196
13161.68,791.5582,5675.65
13161.57,791.5582,5676.466
13161.49,791.558,5677.055
13161.39,791.558,5677.744
13161.29,791.5579,5678.522
13161.26,791.5579,5678.721
13161.13,791.5577,5679.69
13161.09,791.5577,5680.011
13161.01,791.5577,5680.61
13160.93,791.5576,5681.213
13160.87,791.5576,5681.649
13160.8,791.5574,5682.14
13160.76,791.5574,5682.518
13160.68,791.5574,5683.075
13160.63,791.5574,5683.43
13160.56,791.5573,5683.955
13160.5,791.5573,5684.333
13160.45,791.5572,5684.776
13160.4,791.5572,5685.172
13160.35,791.5571,5685.553
13160.3,791.5571,5685.923
13160.25,791.5571,5686.282
13160.21,791.5571,5686.556
13160.16,791.5416,5686.965
13160.12,791.4701,5687.285
13160.08,791.3806,5687.566
13160.03,791.183,5687.941
13159.98,790.9694,5688.25
13159.96,790.8065,5688.437
13159.93,790.5851,5688.666
13159.88,790.1321,5689.046
13159.84,789.7768,5689.304
13159.81,789.4558,5689.535
13159.78,789.0836,5689.803
13159.74,788.6421,5690.121
13159.71,788.4294,5690.274
13159.7,788.2426,5690.408
13159.65,787.778,5690.742
13159.63,787.5876,5690.879
13159.6,787.2449,5691.126
13159.58,787.0223,5691.283
13159.55,786.6486,5691.515
13159.53,786.2906,5691.699
13159.5,785.8954,5691.878
13159.48,785.5964,5692.002
13159.45,784.9937,5692.219
13159.42,784.4894,5692.382
13159.41,783.9536,5692.541
13159.39,783.5002,5692.662
13159.37,782.7763,5692.842
13159.35,782.2042,5692.972
13159.33,781.4813,5693.124
13159.32,780.7794,5693.26
13159.29,780.0558,5693.391
13159.28,779.3058,5693.517
13159.27,778.8412,5693.592
13159.24,777.7249,5693.759
13159.23,776.8991,5693.875
13159.21,776.223,5693.964
13159.2,775.17,5694.095
13159.18,774.0227,5694.229
13159.17,773.7159,5694.263
13159.16,772.689,5694.373
13159.14,771.1812,5694.529
13159.13,770.5576,5694.608
13159.12,769.0712,5694.901
13159.12,768.707,5694.991
13159.12,767.3993,5695.373
13159.13,766.3424,5695.737
13159.13,765.6964,5695.98
13159.16,763.9546,5696.734
13159.17,763.2899,5697.047
13159.18,762.0579,5697.671
13159.21,760.8229,5698.346
13159.24,759.6826,5699.024
13159.27,758.5876,5699.742
13159.29,757.8339,5700.27
13159.34,756.4963,5701.306
13159.38,755.498,5702.15
13159.41,754.9066,5702.678
13159.47,753.5887,5703.964
13159.54,752.3472,5705.297
13159.56,752.0333,5705.655
13159.65,750.6351,5707.357
13159.67,750.3417,5707.739
13159.73,749.3304,5709.125
13159.78,748.7796,5709.919
13159.87,747.6996,5711.589
13159.91,747.2258,5712.369
13160,746.3683,5713.844
13160.08,745.5026,5715.444
13160.11,745.2809,5715.87
13160.21,744.3818,5717.688
13160.26,744.0022,5718.489
13160.36,743.1567,5720.381
13160.45,742.5721,5721.761
13160.51,742.1236,5722.875
13160.61,741.4575,5724.599
13160.69,740.9266,5726.051
13160.76,740.511,5727.233
13160.89,739.7483,5729.523
13160.95,739.4273,5730.535
13161.04,738.9706,5732.041
13161.13,738.5633,5733.417
13161.23,738.067,5735.188
13161.32,737.6409,5736.776
13161.42,737.2277,5738.382
13161.51,736.8268,5740.002
13161.6,736.4753,5741.484
13161.75,735.9223,5743.933
13161.78,735.7925,5744.528
13161.91,735.3467,5746.65
13162.01,735.0042,5748.349
13162.08,734.8021,5749.38
13162.22,734.3517,5751.786
13162.33,734.0401,5753.522
13162.41,733.8016,5754.907
13162.58,733.333,5757.738
13162.61,733.2362,5758.347
13162.75,732.8895,5760.598
13162.83,732.7008,5761.861
13163,732.2979,5764.692
13163.07,732.1393,5765.846
13163.19,731.8763,5767.831
13163.3,731.64,5769.688
13163.41,731.4131,5771.535
13163.5,731.2568,5772.842
13163.64,730.9797,5775.257
13163.76,730.773,5777.131
13163.88,730.5721,5779.014
13163.98,730.3968,5780.723
13164.15,730.1202,5783.527
13164.19,730.0551,5784.211
13164.34,729.8321,5786.623
13164.43,729.7104,5787.975
13164.59,729.4722,5790.74
13164.67,729.3676,5792
13164.81,729.1785,5794.344
13164.97,728.9872,5796.824
13165.01,728.9382,5797.475
13165.21,728.7021,5800.739
13165.25,728.6563,5801.393
13165.42,728.469,5804.151
13165.54,728.3422,5806.091
13165.66,728.2188,5808.059
13165.77,728.1102,5809.826
13165.9,727.9779,5812.071
13166.05,727.843,5814.458
13166.15,727.7534,5816.079
13166.23,727.6896,5817.268
13166.43,727.5237,5820.488
13166.53,727.4442,5822.092
13166.62,727.3752,5823.513
13166.78,727.2531,5826.129
13166.9,727.1617,5828.155
13167.03,727.0734,5830.181
13167.14,726.9958,5832.02
13167.28,726.9057,5834.228
13167.4,726.8245,5836.288
13167.5,726.7617,5837.93
13167.69,726.6509,5840.932
13167.73,726.6265,5841.615
13167.91,726.5273,5844.473
13168.09,726.432,5847.339
13168.13,726.4091,5848.049
13168.35,726.3036,5851.428
13168.39,726.2813,5852.168
13168.55,726.2048,5854.77
13168.68,726.1461,5856.836
13168.76,726.1115,5858.088
13168.96,726.0233,5861.397
13169.03,725.9911,5862.645
13169.24,725.912,5865.827
13169.32,725.8788,5867.213
13169.43,725.835,5869.087
13169.58,725.7837,5871.347
13169.71,725.7378,5873.45
13169.84,725.6936,5875.536
13169.97,725.6508,5877.624
13170.05,725.6255,5878.886
13170.23,725.5688,5881.817
13170.36,725.5306,5883.875
13170.49,725.4925,5885.99
13170.62,725.4559,5888.085
13170.71,725.4308,5889.563
13170.88,725.3861,5892.282
13171.01,725.3528,5894.365
13171.09,725.3329,5895.604
13171.25,725.2885,5898.375
13171.38,725.2582,5900.251
13171.49,725.2282,5902.11
13171.6,725.1994,5903.899
13171.68,725.1796,5905.13
13171.82,725.1406,5907.544
13171.91,725.1187,5908.903
13172,725.0958,5910.32
13172.11,725.068,5912.044
13172.18,725.0487,5913.242
13172.3,725.0212,5915
13172.4,724.9991,5916.493
13172.52,724.9777,5918.002
13172.61,724.9651,5918.922
13172.86,724.9315,5921.535
13173,724.9153,5922.85
13173.09,724.9047,5923.745
13173.32,724.8811,5925.807
13173.52,724.8635,5927.416
13173.72,724.8466,5929.035
13173.89,724.8336,5930.331
13174.16,724.8141,5932.324
13174.37,724.8002,5933.829
13174.64,724.7839,5935.648
13174.9,724.7692,5937.354
13175.16,724.7551,5939.055
13175.35,724.7454,5940.26
13175.71,724.7282,5942.491
13176,724.7153,5944.227
13176.29,724.7029,5945.971
13176.56,724.692,5947.56
13177.02,724.6749,5950.166
13177.14,724.6708,5950.807
13177.55,724.657,5953.054
13177.87,724.6464,5954.849
13178.21,724.6361,5956.65
13178.48,724.6282,5958.083
13178.89,724.6164,5960.287
13179.19,724.608,5961.943
13179.7,724.5947,5964.658
13179.83,724.5915,5965.323
13180.25,724.5808,5967.664
13180.59,724.5726,5969.528
13180.93,724.5647,5971.402
13181.25,724.5568,5973.285
13181.51,724.5507,5974.806
13181.98,724.5399,5977.532
13182.08,724.5375,5978.135
13182.5,724.5274,5980.578
13182.9,724.5177,5982.925
13183,724.5154,5983.49
13183.44,724.5045,5986.089
13183.53,724.5023,5986.643
13183.91,724.4932,5988.807
13184.1,724.4882,5989.984
13184.25,724.4847,5990.821
13184.57,724.4767,5992.741
13184.79,724.4713,5994.033
13185.01,724.4659,5995.318
13185.27,724.4598,5996.785
13185.43,724.4557,5997.758
13185.7,724.449,5999.341
13185.83,724.4459,6000.11
13185.93,724.4434,6000.697
13186.18,724.4372,6002.185
13186.36,724.433,6003.189
13186.53,724.4289,6004.19
13186.69,724.4249,6005.147
13186.8,724.4222,6005.809
13187.04,724.4167,6007.149
13187.16,724.4137,6007.859
13187.25,724.4116,6008.366
13187.47,724.4062,6009.683
13187.55,724.4042,6010.163
13187.71,724.4004,6011.084
13187.84,724.3973,6011.831
13187.96,724.3944,6012.553
13188.03,724.3926,6012.981
13188.21,724.3882,6014.068
13188.28,724.3865,6014.464
13188.45,724.3828,6015.4
13188.48,724.3818,6015.606
